image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l2.started;keyResp.keys;keyResp.corr;subjResponse;micRespv1l2.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;9.211667200084776;11.70898780040443;11.70898780040443;11.70898780040443;11.70898780040443;space;7.720835599582642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;19.44613950001076;space;1.9379074997268617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_646.png;tronco;speak;gold;filler;2;F;1;3;2;1;Extra4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;21.48120540007949;22.578511600382626;22.578511600382626;22.578511600382626;22.578511600382626;22.578511600382626;22.578511600382626;22.578511600382626;22.578511600382626;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.10.018.wav;25.599726899992675;26.099845200311393;None;;;;;;;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_340.png;espejo;type;darkblue;filler;1;F;1;3;2;1;Extra1;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;26.099845200311393;27.23888900037855;27.23888900037855;27.23888900037855;27.23888900037855;27.23888900037855;27.23888900037855;27.23888900037855;27.23888900037855;['e', 's', 'p', 'e', 'j', 'o'];0;espejo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.14.683.wav;30.260055700317025;30.76012820005417;None;30.260055700317025;30.260055700317025;30.260055700317025;30.260055700317025;30.260055700317025;30.260055700317025;[1.0182057996280491, 1.196647399570793, 1.3390501993708313, 1.4331594994291663, 1.7819536994211376, 2.0390707994811237];;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;3;2;1;Stim6_Set4;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;30.76012820005417;31.864454100374132;31.864454100374132;31.864454100374132;31.864454100374132;31.864454100374132;31.864454100374132;31.864454100374132;31.864454100374132;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.19.309.wav;34.88564390037209;35.38573110010475;None;34.88564390037209;34.88564390037209;34.88564390037209;34.88564390037209;34.88564390037209;34.88564390037209;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;nontarget;2;NT;1;3;2;1;Stim7_Set1;1;repeat;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;35.38573110010475;36.54562950041145;36.54562950041145;36.54562950041145;36.54562950041145;36.54562950041145;36.54562950041145;36.54562950041145;36.54562950041145;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.23.990.wav;39.56681460002437;40.0668751001358;None;39.56681460002437;39.56681460002437;39.56681460002437;39.56681460002437;39.56681460002437;39.56681460002437;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;repeat;2;T;1;3;2;1;Stim7_Set1;0;None;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;40.0668751001358;41.122595800086856;41.122595800086856;41.122595800086856;41.122595800086856;41.122595800086856;41.122595800086856;41.122595800086856;41.122595800086856;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.28.567.wav;44.150839200243354;;None;44.150839200243354;44.150839200243354;44.150839200243354;44.150839200243354;44.150839200243354;44.150839200243354;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_498.png;taza;type;darkblue;filler;1;F;1;3;2;1;Stim4_Set4;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;44.65080830035731;45.7899299999699;45.7899299999699;45.7899299999699;45.7899299999699;45.7899299999699;45.7899299999699;45.7899299999699;45.7899299999699;['t', 'a', 'z', 'a'];0;taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.33.234.wav;48.811108299996704;49.31118610035628;None;48.811108299996704;48.811108299996704;48.811108299996704;48.811108299996704;48.811108299996704;48.811108299996704;[0.890017599798739, 0.936172999907285, 1.2069068998098373, 1.3393340995535254];;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;nontarget;2;NT;1;3;2;1;Stim6_Set1;1;switch;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;49.31118610035628;50.43631300004199;50.43631300004199;50.43631300004199;50.43631300004199;50.43631300004199;50.43631300004199;50.43631300004199;50.43631300004199;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.37.881.wav;53.46449499996379;;None;53.46449499996379;53.46449499996379;53.46449499996379;53.46449499996379;53.46449499996379;53.46449499996379;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;repeat;2;T;1;3;2;1;Stim6_Set1;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;53.96462260000408;55.02029410004616;55.02029410004616;55.02029410004616;55.02029410004616;55.02029410004616;55.02029410004616;55.02029410004616;55.02029410004616;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/270102_REPSWITCH1_version1_list2_2023-12-04_16h09.51.777_micRespv1l2_recorded\recording_micRespv1l2_2023-12-04_16h10.42.464.wav;58.04148370027542;58.5415574000217;None;58.04148370027542;58.04148370027542;58.04148370027542;58.04148370027542;58.04148370027542;58.04148370027542;;;;;;;270102;001;2023-12-04_16h09.51.777;REPSWITCH1_version1_list2;2022.2.4;143.94599220539422;
